danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track_name,popularity
0.59,0.63,9,-6.735,1,0.0279,0.469,1.02e-05,0.15,0.227,119.962,audio_features,6J4oLY2GEwOsUgEd50IpKy,spotify:track:6J4oLY2GEwOsUgEd50IpKy,https://api.spotify.com/v1/tracks/6J4oLY2GEwOsUgEd50IpKy,https://api.spotify.com/v1/audio-analysis/6J4oLY2GEwOsUgEd50IpKy,245500,4,Baarish Ka Asar,50
0.738,0.305,0,-9.667,1,0.0286,0.851,1.74e-05,0.15,0.489,116.07,audio_features,1TkyDEdjiUuYhoMkxdZCiO,spotify:track:1TkyDEdjiUuYhoMkxdZCiO,https://api.spotify.com/v1/tracks/1TkyDEdjiUuYhoMkxdZCiO,https://api.spotify.com/v1/audio-analysis/1TkyDEdjiUuYhoMkxdZCiO,177027,1,Tere Hi Hum,51
0.613,0.508,7,-8.489,1,0.0343,0.275,8.28e-06,0.0809,0.327,144.106,audio_features,6RtnuC14DOUrvpRgS6WMQX,spotify:track:6RtnuC14DOUrvpRgS6WMQX,https://api.spotify.com/v1/tracks/6RtnuC14DOUrvpRgS6WMQX,https://api.spotify.com/v1/audio-analysis/6RtnuC14DOUrvpRgS6WMQX,221667,4,Zakir,0
0.898,0.435,6,-8.834,1,0.0489,0.555,0.0,0.139,0.836,115.034,audio_features,1XmoGNf6OVs6N251UejkbN,spotify:track:1XmoGNf6OVs6N251UejkbN,https://api.spotify.com/v1/tracks/1XmoGNf6OVs6N251UejkbN,https://api.spotify.com/v1/audio-analysis/1XmoGNf6OVs6N251UejkbN,154435,4,KTMBK,46
0.464,0.391,6,-9.884,1,0.0384,0.755,9.64e-05,0.105,0.418,106.887,audio_features,4LtSTc3xANVhYeeN69nscM,spotify:track:4LtSTc3xANVhYeeN69nscM,https://api.spotify.com/v1/tracks/4LtSTc3xANVhYeeN69nscM,https://api.spotify.com/v1/audio-analysis/4LtSTc3xANVhYeeN69nscM,233472,4,Aaftaab,0
0.573,0.7,4,-6.661,1,0.0271,0.267,0.0187,0.117,0.317,87.508,audio_features,5GJPqaqlCSN19ReZ3Hmue4,spotify:track:5GJPqaqlCSN19ReZ3Hmue4,https://api.spotify.com/v1/tracks/5GJPqaqlCSN19ReZ3Hmue4,https://api.spotify.com/v1/audio-analysis/5GJPqaqlCSN19ReZ3Hmue4,266393,4,When We Feel Young,0
0.426,0.271,11,-10.615,1,0.0309,0.923,0.0053,0.141,0.266,139.741,audio_features,54jXWKDWh2IAFnuYcYEwb3,spotify:track:54jXWKDWh2IAFnuYcYEwb3,https://api.spotify.com/v1/tracks/54jXWKDWh2IAFnuYcYEwb3,https://api.spotify.com/v1/audio-analysis/54jXWKDWh2IAFnuYcYEwb3,246857,4,Khaare Raste,0
0.645,0.324,1,-13.621,0,0.0545,0.754,0.000727,0.103,0.493,162.037,audio_features,0s76ExpXyMGVBlKLUr683e,spotify:track:0s76ExpXyMGVBlKLUr683e,https://api.spotify.com/v1/tracks/0s76ExpXyMGVBlKLUr683e,https://api.spotify.com/v1/audio-analysis/0s76ExpXyMGVBlKLUr683e,221989,3,Faasle,67
0.682,0.437,10,-8.655,1,0.0271,0.758,0.00801,0.106,0.233,104.961,audio_features,5DEp8hauuZ45oG38YOkkQq,spotify:track:5DEp8hauuZ45oG38YOkkQq,https://api.spotify.com/v1/tracks/5DEp8hauuZ45oG38YOkkQq,https://api.spotify.com/v1/audio-analysis/5DEp8hauuZ45oG38YOkkQq,221714,4,Aziyat,55
0.534,0.461,2,-11.292,1,0.0295,0.795,1.51e-06,0.114,0.244,145.972,audio_features,6BvRzfqi3sMAoQYnRpMVL0,spotify:track:6BvRzfqi3sMAoQYnRpMVL0,https://api.spotify.com/v1/tracks/6BvRzfqi3sMAoQYnRpMVL0,https://api.spotify.com/v1/audio-analysis/6BvRzfqi3sMAoQYnRpMVL0,212055,4,Mazaak,0
0.708,0.356,1,-9.738,1,0.075,0.437,6.54e-05,0.112,0.569,83.679,audio_features,3zSSCPpLZ5Oc8nelhhGjKz,spotify:track:3zSSCPpLZ5Oc8nelhhGjKz,https://api.spotify.com/v1/tracks/3zSSCPpLZ5Oc8nelhhGjKz,https://api.spotify.com/v1/audio-analysis/3zSSCPpLZ5Oc8nelhhGjKz,263185,4,Tu hai kahan,75
0.528,0.457,2,-9.944,1,0.037,0.838,0.0354,0.158,0.248,85.042,audio_features,520NVZmA0cXVRrUUg0hOsc,spotify:track:520NVZmA0cXVRrUUg0hOsc,https://api.spotify.com/v1/tracks/520NVZmA0cXVRrUUg0hOsc,https://api.spotify.com/v1/audio-analysis/520NVZmA0cXVRrUUg0hOsc,173765,4,Katputli Ke Dhaage,47
0.615,0.619,1,-7.454,1,0.101,0.315,1.35e-05,0.182,0.554,98.842,audio_features,7nxmLcB0292ykcISnFHIVG,spotify:track:7nxmLcB0292ykcISnFHIVG,https://api.spotify.com/v1/tracks/7nxmLcB0292ykcISnFHIVG,https://api.spotify.com/v1/audio-analysis/7nxmLcB0292ykcISnFHIVG,142117,4,Reborn,31
0.582,0.464,2,-8.367,0,0.0287,0.633,2.21e-06,0.104,0.388,79.916,audio_features,2nBdQVqfV2RFTSdcGfKsi7,spotify:track:2nBdQVqfV2RFTSdcGfKsi7,https://api.spotify.com/v1/tracks/2nBdQVqfV2RFTSdcGfKsi7,https://api.spotify.com/v1/audio-analysis/2nBdQVqfV2RFTSdcGfKsi7,159047,4,Raabta,52
0.675,0.537,5,-9.401,1,0.0352,0.48,0.00112,0.12,0.534,98.003,audio_features,0MTdYgTZ25sLCO6kVnDoje,spotify:track:0MTdYgTZ25sLCO6kVnDoje,https://api.spotify.com/v1/tracks/0MTdYgTZ25sLCO6kVnDoje,https://api.spotify.com/v1/audio-analysis/0MTdYgTZ25sLCO6kVnDoje,215510,4,"Aasa Kooda - From ""Think Indie""",75
0.655,0.473,8,-9.806,1,0.0267,0.842,0.0323,0.167,0.572,92.962,audio_features,6ZmtxXUXRVjxOhugKkmerC,spotify:track:6ZmtxXUXRVjxOhugKkmerC,https://api.spotify.com/v1/tracks/6ZmtxXUXRVjxOhugKkmerC,https://api.spotify.com/v1/audio-analysis/6ZmtxXUXRVjxOhugKkmerC,211290,4,Dil Mere,0
0.666,0.402,4,-9.913,1,0.0288,0.59,2.04e-06,0.111,0.292,95.04,audio_features,1PTX1futeTG5wTrMNPrSRH,spotify:track:1PTX1futeTG5wTrMNPrSRH,https://api.spotify.com/v1/tracks/1PTX1futeTG5wTrMNPrSRH,https://api.spotify.com/v1/audio-analysis/1PTX1futeTG5wTrMNPrSRH,181895,4,Khoya,51
0.744,0.501,1,-9.769,1,0.0372,0.831,6.59e-06,0.129,0.455,95.065,audio_features,2e7DgiuK7mCDvYHTmMZilD,spotify:track:2e7DgiuK7mCDvYHTmMZilD,https://api.spotify.com/v1/tracks/2e7DgiuK7mCDvYHTmMZilD,https://api.spotify.com/v1/audio-analysis/2e7DgiuK7mCDvYHTmMZilD,140211,4,Wishful,39
0.401,0.407,1,-10.883,1,0.0334,0.824,0.0894,0.0873,0.134,178.127,audio_features,7GfUW14lAQO18Iazx8VpwL,spotify:track:7GfUW14lAQO18Iazx8VpwL,https://api.spotify.com/v1/tracks/7GfUW14lAQO18Iazx8VpwL,https://api.spotify.com/v1/audio-analysis/7GfUW14lAQO18Iazx8VpwL,191461,4,Woh Raat,0
0.332,0.315,10,-16.102,1,0.043,0.677,0.00216,0.21,0.132,179.863,audio_features,76pWGIqdI2d7X4MmoUT4L5,spotify:track:76pWGIqdI2d7X4MmoUT4L5,https://api.spotify.com/v1/tracks/76pWGIqdI2d7X4MmoUT4L5,https://api.spotify.com/v1/audio-analysis/76pWGIqdI2d7X4MmoUT4L5,173333,4,Jurmana,49
0.683,0.58,6,-8.491,0,0.0389,0.563,0.00159,0.113,0.786,108.01,audio_features,0U8xGuKNtRz2PWVGaLjJ8V,spotify:track:0U8xGuKNtRz2PWVGaLjJ8V,https://api.spotify.com/v1/tracks/0U8xGuKNtRz2PWVGaLjJ8V,https://api.spotify.com/v1/audio-analysis/0U8xGuKNtRz2PWVGaLjJ8V,182222,4,Zaalima,51
0.588,0.283,8,-12.663,1,0.0364,0.863,0.0,0.121,0.284,82.044,audio_features,7EYEswNmA0XjzwUitONgzK,spotify:track:7EYEswNmA0XjzwUitONgzK,https://api.spotify.com/v1/tracks/7EYEswNmA0XjzwUitONgzK,https://api.spotify.com/v1/audio-analysis/7EYEswNmA0XjzwUitONgzK,313171,4,Tuta Pull Wahan,52
0.822,0.498,1,-7.294,1,0.033,0.33,0.0018,0.137,0.483,114.019,audio_features,2JgSxQenl3eRwewgBUWyKU,spotify:track:2JgSxQenl3eRwewgBUWyKU,https://api.spotify.com/v1/tracks/2JgSxQenl3eRwewgBUWyKU,https://api.spotify.com/v1/audio-analysis/2JgSxQenl3eRwewgBUWyKU,188421,4,Dil Kay Isharay,42
0.613,0.508,7,-8.489,1,0.0343,0.275,8.28e-06,0.0809,0.327,144.106,audio_features,6RtnuC14DOUrvpRgS6WMQX,spotify:track:6RtnuC14DOUrvpRgS6WMQX,https://api.spotify.com/v1/tracks/6RtnuC14DOUrvpRgS6WMQX,https://api.spotify.com/v1/audio-analysis/6RtnuC14DOUrvpRgS6WMQX,221667,4,Zakir,0
0.729,0.396,0,-8.98,1,0.0359,0.796,0.0,0.104,0.886,97.281,audio_features,0snQrp1VaY5Pj1YIHRJpRJ,spotify:track:0snQrp1VaY5Pj1YIHRJpRJ,https://api.spotify.com/v1/tracks/0snQrp1VaY5Pj1YIHRJpRJ,https://api.spotify.com/v1/audio-analysis/0snQrp1VaY5Pj1YIHRJpRJ,103265,4,Chaand Baaliyan,70
0.477,0.335,9,-12.652,1,0.0419,0.737,6.26e-05,0.307,0.544,159.506,audio_features,7mLEqVKAkMow4vAlNUtwET,spotify:track:7mLEqVKAkMow4vAlNUtwET,https://api.spotify.com/v1/tracks/7mLEqVKAkMow4vAlNUtwET,https://api.spotify.com/v1/audio-analysis/7mLEqVKAkMow4vAlNUtwET,157125,4,Sajna,26
0.676,0.376,2,-11.282,1,0.0351,0.887,0.000183,0.0853,0.226,113.948,audio_features,0iEdt7cayQ2XbicDeWFztj,spotify:track:0iEdt7cayQ2XbicDeWFztj,https://api.spotify.com/v1/tracks/0iEdt7cayQ2XbicDeWFztj,https://api.spotify.com/v1/audio-analysis/0iEdt7cayQ2XbicDeWFztj,178421,4,Khwaab,52
0.645,0.454,7,-11.997,0,0.0371,0.335,9.87e-05,0.117,0.593,96.042,audio_features,30SraUQbTd11TDrzkgeK4z,spotify:track:30SraUQbTd11TDrzkgeK4z,https://api.spotify.com/v1/tracks/30SraUQbTd11TDrzkgeK4z,https://api.spotify.com/v1/audio-analysis/30SraUQbTd11TDrzkgeK4z,185000,4,Gawara,47
0.527,0.376,5,-9.974,1,0.0298,0.682,0.0,0.142,0.24,151.928,audio_features,0TL0LFcwIBF5eX7arDIKxY,spotify:track:0TL0LFcwIBF5eX7arDIKxY,https://api.spotify.com/v1/tracks/0TL0LFcwIBF5eX7arDIKxY,https://api.spotify.com/v1/audio-analysis/0TL0LFcwIBF5eX7arDIKxY,217895,4,Husn,79
0.383,0.547,4,-8.862,0,0.0275,0.423,0.0466,0.147,0.236,95.068,audio_features,7hDoxkN20lLb06zifzYnD2,spotify:track:7hDoxkN20lLb06zifzYnD2,https://api.spotify.com/v1/tracks/7hDoxkN20lLb06zifzYnD2,https://api.spotify.com/v1/audio-analysis/7hDoxkN20lLb06zifzYnD2,228640,4,"Ishq - From ""Lost;Found""",75
0.684,0.531,9,-7.037,0,0.0523,0.669,0.013,0.135,0.613,100.014,audio_features,5rpCUsEfBLIumvrxrahnKF,spotify:track:5rpCUsEfBLIumvrxrahnKF,https://api.spotify.com/v1/tracks/5rpCUsEfBLIumvrxrahnKF,https://api.spotify.com/v1/audio-analysis/5rpCUsEfBLIumvrxrahnKF,218400,4,Wishes,69
0.698,0.334,6,-6.297,0,0.0291,0.721,0.0,0.0836,0.694,94.123,audio_features,3bmsaFp11I9pbicxzlStf3,spotify:track:3bmsaFp11I9pbicxzlStf3,https://api.spotify.com/v1/tracks/3bmsaFp11I9pbicxzlStf3,https://api.spotify.com/v1/audio-analysis/3bmsaFp11I9pbicxzlStf3,171064,4,nadaaniyan,71
0.737,0.458,6,-5.805,1,0.0317,0.601,6.98e-06,0.138,0.456,89.993,audio_features,6qrifdo7QINdPQr80IelGi,spotify:track:6qrifdo7QINdPQr80IelGi,https://api.spotify.com/v1/tracks/6qrifdo7QINdPQr80IelGi,https://api.spotify.com/v1/audio-analysis/6qrifdo7QINdPQr80IelGi,133306,4,Iraaday,65
0.724,0.618,2,-9.007,1,0.0534,0.0533,0.704,0.0886,0.0683,100.021,audio_features,2l3dFxtoSMgMQVyRIUHjpz,spotify:track:2l3dFxtoSMgMQVyRIUHjpz,https://api.spotify.com/v1/tracks/2l3dFxtoSMgMQVyRIUHjpz,https://api.spotify.com/v1/audio-analysis/2l3dFxtoSMgMQVyRIUHjpz,191869,4,Akhiyaan,67
0.911,0.383,7,-6.733,0,0.0737,0.34,2.41e-06,0.0993,0.259,114.999,audio_features,5pBRSczAiFZEtrIwH1LqAo,spotify:track:5pBRSczAiFZEtrIwH1LqAo,https://api.spotify.com/v1/tracks/5pBRSczAiFZEtrIwH1LqAo,https://api.spotify.com/v1/audio-analysis/5pBRSczAiFZEtrIwH1LqAo,168799,4,Aarzu,47
0.806,0.344,1,-12.648,1,0.28,0.344,0.0,0.106,0.398,87.976,audio_features,6V4N3h4HYD1Ask9cUTxjjg,spotify:track:6V4N3h4HYD1Ask9cUTxjjg,https://api.spotify.com/v1/tracks/6V4N3h4HYD1Ask9cUTxjjg,https://api.spotify.com/v1/audio-analysis/6V4N3h4HYD1Ask9cUTxjjg,218601,4,Long time no see,67
0.576,0.72,9,-3.842,1,0.0409,0.438,0.0,0.0814,0.6,140.031,audio_features,3wwLWFRLiReDf5AqgmAJwT,spotify:track:3wwLWFRLiReDf5AqgmAJwT,https://api.spotify.com/v1/tracks/3wwLWFRLiReDf5AqgmAJwT,https://api.spotify.com/v1/audio-analysis/3wwLWFRLiReDf5AqgmAJwT,223108,4,Heer Ranjha,66
0.648,0.517,10,-6.813,0,0.119,0.42,0.0,0.0395,0.76,199.919,audio_features,1yFryDjhXXIIaJA1dKqrab,spotify:track:1yFryDjhXXIIaJA1dKqrab,https://api.spotify.com/v1/tracks/1yFryDjhXXIIaJA1dKqrab,https://api.spotify.com/v1/audio-analysis/1yFryDjhXXIIaJA1dKqrab,221550,4,Faltu Pyar,48
0.46,0.302,1,-12.934,0,0.0398,0.661,0.0,0.293,0.176,123.871,audio_features,0eCajpR75pDW0r64U6hP2x,spotify:track:0eCajpR75pDW0r64U6hP2x,https://api.spotify.com/v1/tracks/0eCajpR75pDW0r64U6hP2x,https://api.spotify.com/v1/audio-analysis/0eCajpR75pDW0r64U6hP2x,251814,5,Jo Tum Mere Ho,84
0.447,0.561,3,-9.139,0,0.052,0.058,0.0,0.0849,0.475,145.797,audio_features,05Xd5LJpv6cKDUavCg2EWh,spotify:track:05Xd5LJpv6cKDUavCg2EWh,https://api.spotify.com/v1/tracks/05Xd5LJpv6cKDUavCg2EWh,https://api.spotify.com/v1/audio-analysis/05Xd5LJpv6cKDUavCg2EWh,253151,3,Sajna da Dil Torya,59
0.769,0.407,1,-8.716,1,0.0524,0.392,1.13e-05,0.083,0.471,83.954,audio_features,7K6RLbkpqZI4OaoSnLcBiU,spotify:track:7K6RLbkpqZI4OaoSnLcBiU,https://api.spotify.com/v1/tracks/7K6RLbkpqZI4OaoSnLcBiU,https://api.spotify.com/v1/audio-analysis/7K6RLbkpqZI4OaoSnLcBiU,269650,4,Tu hai kahan (feat. ZAYN),54
0.533,0.678,1,-5.244,1,0.0256,0.663,0.0,0.145,0.683,80.96,audio_features,3hB9lDLyAClYVZivMMl20N,spotify:track:3hB9lDLyAClYVZivMMl20N,https://api.spotify.com/v1/tracks/3hB9lDLyAClYVZivMMl20N,https://api.spotify.com/v1/audio-analysis/3hB9lDLyAClYVZivMMl20N,163653,4,Co2,69
0.583,0.274,0,-9.778,0,0.0293,0.584,3.17e-05,0.126,0.378,121.859,audio_features,1WXLlS4NR1Fzg44gF54ESK,spotify:track:1WXLlS4NR1Fzg44gF54ESK,https://api.spotify.com/v1/tracks/1WXLlS4NR1Fzg44gF54ESK,https://api.spotify.com/v1/audio-analysis/1WXLlS4NR1Fzg44gF54ESK,186393,4,Sukoon,52
0.605,0.463,3,-11.316,1,0.0293,0.478,0.000737,0.104,0.499,117.924,audio_features,29aAMNNgGe3g5G4CnwlHuL,spotify:track:29aAMNNgGe3g5G4CnwlHuL,https://api.spotify.com/v1/tracks/29aAMNNgGe3g5G4CnwlHuL,https://api.spotify.com/v1/audio-analysis/29aAMNNgGe3g5G4CnwlHuL,208166,4,Rahguzar,38
0.5,0.35,0,-10.738,1,0.372,0.47,0.0,0.208,0.488,76.738,audio_features,4LIQacKPUjto8rVlVuY09O,spotify:track:4LIQacKPUjto8rVlVuY09O,https://api.spotify.com/v1/tracks/4LIQacKPUjto8rVlVuY09O,https://api.spotify.com/v1/audio-analysis/4LIQacKPUjto8rVlVuY09O,183782,4,Beqadra,20
0.554,0.682,6,-6.654,1,0.0967,0.0322,0.000316,0.129,0.39,195.755,audio_features,6nYwm1jreRtbgDsGwWFdK5,spotify:track:6nYwm1jreRtbgDsGwWFdK5,https://api.spotify.com/v1/tracks/6nYwm1jreRtbgDsGwWFdK5,https://api.spotify.com/v1/audio-analysis/6nYwm1jreRtbgDsGwWFdK5,159796,4,Dhanak,0
0.766,0.32,11,-13.008,0,0.0734,0.406,0.000119,0.106,0.342,145.989,audio_features,5Deg8uiLYB1f4jDwsLcc8E,spotify:track:5Deg8uiLYB1f4jDwsLcc8E,https://api.spotify.com/v1/tracks/5Deg8uiLYB1f4jDwsLcc8E,https://api.spotify.com/v1/audio-analysis/5Deg8uiLYB1f4jDwsLcc8E,153031,4,Love Again,41
0.426,0.271,11,-10.615,1,0.0309,0.923,0.0053,0.141,0.266,139.741,audio_features,54jXWKDWh2IAFnuYcYEwb3,spotify:track:54jXWKDWh2IAFnuYcYEwb3,https://api.spotify.com/v1/tracks/54jXWKDWh2IAFnuYcYEwb3,https://api.spotify.com/v1/audio-analysis/54jXWKDWh2IAFnuYcYEwb3,246857,4,Khaare Raste,0
0.462,0.371,6,-11.604,0,0.0988,0.794,0.118,0.124,0.187,99.662,audio_features,0OdztoASgKBBNcAgtErk0X,spotify:track:0OdztoASgKBBNcAgtErk0X,https://api.spotify.com/v1/tracks/0OdztoASgKBBNcAgtErk0X,https://api.spotify.com/v1/audio-analysis/0OdztoASgKBBNcAgtErk0X,168300,4,Bikhra,66
0.666,0.469,3,-10.081,0,0.0687,0.751,0.0109,0.106,0.499,96.013,audio_features,5E17LNMDov8A01xUxK8Xaf,spotify:track:5E17LNMDov8A01xUxK8Xaf,https://api.spotify.com/v1/tracks/5E17LNMDov8A01xUxK8Xaf,https://api.spotify.com/v1/audio-analysis/5E17LNMDov8A01xUxK8Xaf,202474,4,4U,57
0.656,0.521,4,-9.197,1,0.0464,0.42,0.0,0.136,0.262,139.86,audio_features,7e2dvR0ySx1bBJRDxVJiG1,spotify:track:7e2dvR0ySx1bBJRDxVJiG1,https://api.spotify.com/v1/tracks/7e2dvR0ySx1bBJRDxVJiG1,https://api.spotify.com/v1/audio-analysis/7e2dvR0ySx1bBJRDxVJiG1,270000,4,Shikayat,68
0.747,0.535,4,-8.151,0,0.0454,0.119,0.611,0.111,0.479,101.055,audio_features,2lX53kXvYnvpV8Vqfe4S7s,spotify:track:2lX53kXvYnvpV8Vqfe4S7s,https://api.spotify.com/v1/tracks/2lX53kXvYnvpV8Vqfe4S7s,https://api.spotify.com/v1/audio-analysis/2lX53kXvYnvpV8Vqfe4S7s,154455,4,Sadqay,67
0.544,0.307,10,-11.361,1,0.0334,0.791,0.0,0.11,0.335,177.808,audio_features,1ZiReD9pPTttQWwSoYqdyH,spotify:track:1ZiReD9pPTttQWwSoYqdyH,https://api.spotify.com/v1/tracks/1ZiReD9pPTttQWwSoYqdyH,https://api.spotify.com/v1/audio-analysis/1ZiReD9pPTttQWwSoYqdyH,221271,4,Aankhon Se Batana,67
0.663,0.412,5,-8.195,0,0.364,0.00434,0.019,0.215,0.356,98.023,audio_features,43mHckutQvJr49nT0UvRxy,spotify:track:43mHckutQvJr49nT0UvRxy,https://api.spotify.com/v1/tracks/43mHckutQvJr49nT0UvRxy,https://api.spotify.com/v1/audio-analysis/43mHckutQvJr49nT0UvRxy,230204,4,Sage,53
0.699,0.299,6,-12.599,1,0.0403,0.869,0.0,0.0724,0.459,118.969,audio_features,74kCarkFBzXYXNkkYJIsG0,spotify:track:74kCarkFBzXYXNkkYJIsG0,https://api.spotify.com/v1/tracks/74kCarkFBzXYXNkkYJIsG0,https://api.spotify.com/v1/audio-analysis/74kCarkFBzXYXNkkYJIsG0,212773,4,Alag Aasmaan,1
0.391,0.28,6,-9.252,0,0.0345,0.87,0.0,0.101,0.312,129.731,audio_features,2dMlTWQbY9tfPFLIqAa7Tv,spotify:track:2dMlTWQbY9tfPFLIqAa7Tv,https://api.spotify.com/v1/tracks/2dMlTWQbY9tfPFLIqAa7Tv,https://api.spotify.com/v1/audio-analysis/2dMlTWQbY9tfPFLIqAa7Tv,139318,3,Kahani Meri,67
0.542,0.608,0,-6.871,1,0.0364,0.528,0.00204,0.0924,0.211,99.024,audio_features,0Szj0LBTvfXmxgIXFGqg4H,spotify:track:0Szj0LBTvfXmxgIXFGqg4H,https://api.spotify.com/v1/tracks/0Szj0LBTvfXmxgIXFGqg4H,https://api.spotify.com/v1/audio-analysis/0Szj0LBTvfXmxgIXFGqg4H,158000,4,Jogan,27
0.225,0.263,7,-12.192,1,0.0293,0.717,0.0482,0.108,0.0521,83.971,audio_features,3cRf9S40t4xLqQwzcHpW5G,spotify:track:3cRf9S40t4xLqQwzcHpW5G,https://api.spotify.com/v1/tracks/3cRf9S40t4xLqQwzcHpW5G,https://api.spotify.com/v1/audio-analysis/3cRf9S40t4xLqQwzcHpW5G,329214,3,Kahan Jaoon,42
0.577,0.379,11,-13.235,1,0.0374,0.909,0.000586,0.0986,0.26,139.585,audio_features,4VsP4Dm8gsibRxB5I2hEkw,spotify:track:4VsP4Dm8gsibRxB5I2hEkw,https://api.spotify.com/v1/tracks/4VsP4Dm8gsibRxB5I2hEkw,https://api.spotify.com/v1/audio-analysis/4VsP4Dm8gsibRxB5I2hEkw,173638,3,Kahani Suno 2.0,72
0.421,0.149,5,-16.141,1,0.0455,0.949,0.000111,0.11,0.308,57.069,audio_features,0o27i8mmoBEOd9c9vxS3wp,spotify:track:0o27i8mmoBEOd9c9vxS3wp,https://api.spotify.com/v1/tracks/0o27i8mmoBEOd9c9vxS3wp,https://api.spotify.com/v1/audio-analysis/0o27i8mmoBEOd9c9vxS3wp,161774,4,Ishq Ibaadat,31
0.802,0.416,2,-10.933,0,0.097,0.605,1.19e-05,0.228,0.516,94.995,audio_features,3dhEu1ux3U7wwoQr5xFO6h,spotify:track:3dhEu1ux3U7wwoQr5xFO6h,https://api.spotify.com/v1/tracks/3dhEu1ux3U7wwoQr5xFO6h,https://api.spotify.com/v1/audio-analysis/3dhEu1ux3U7wwoQr5xFO6h,302307,4,2AM,47
0.707,0.598,8,-8.497,1,0.0313,0.589,0.225,0.166,0.473,92.988,audio_features,2pfxlloUY1qL5zPCgI6r5N,spotify:track:2pfxlloUY1qL5zPCgI6r5N,https://api.spotify.com/v1/tracks/2pfxlloUY1qL5zPCgI6r5N,https://api.spotify.com/v1/audio-analysis/2pfxlloUY1qL5zPCgI6r5N,187097,4,Hua Asar Tera,21
0.338,0.653,1,-8.695,1,0.0629,0.796,0.000118,0.1,0.547,74.656,audio_features,0mIpoTx5eetKSdr6YEbu3H,spotify:track:0mIpoTx5eetKSdr6YEbu3H,https://api.spotify.com/v1/tracks/0mIpoTx5eetKSdr6YEbu3H,https://api.spotify.com/v1/audio-analysis/0mIpoTx5eetKSdr6YEbu3H,237529,4,Mera Ishq,35
0.475,0.124,2,-9.463,1,0.0444,0.926,0.0,0.0972,0.19,94.42,audio_features,5iCY0TXNImK4hyKfcplQsg,spotify:track:5iCY0TXNImK4hyKfcplQsg,https://api.spotify.com/v1/tracks/5iCY0TXNImK4hyKfcplQsg,https://api.spotify.com/v1/audio-analysis/5iCY0TXNImK4hyKfcplQsg,207310,4,Baarishein,2
0.666,0.35,2,-10.65,1,0.0389,0.204,0.00437,0.238,0.272,149.873,audio_features,5Y3OxkwWPuFZc5rRoJE45A,spotify:track:5Y3OxkwWPuFZc5rRoJE45A,https://api.spotify.com/v1/tracks/5Y3OxkwWPuFZc5rRoJE45A,https://api.spotify.com/v1/audio-analysis/5Y3OxkwWPuFZc5rRoJE45A,195866,4,Promises,45
0.6,0.294,6,-12.301,1,0.0292,0.871,8.66e-05,0.102,0.342,86.97,audio_features,0NLkVxf0PyxsXBG3EuZcJf,spotify:track:0NLkVxf0PyxsXBG3EuZcJf,https://api.spotify.com/v1/tracks/0NLkVxf0PyxsXBG3EuZcJf,https://api.spotify.com/v1/audio-analysis/0NLkVxf0PyxsXBG3EuZcJf,217241,4,Gul,1
0.645,0.324,1,-13.621,0,0.0545,0.754,0.000727,0.103,0.493,162.037,audio_features,0s76ExpXyMGVBlKLUr683e,spotify:track:0s76ExpXyMGVBlKLUr683e,https://api.spotify.com/v1/tracks/0s76ExpXyMGVBlKLUr683e,https://api.spotify.com/v1/audio-analysis/0s76ExpXyMGVBlKLUr683e,221989,3,Faasle,67
0.694,0.511,8,-8.412,1,0.0421,0.333,0.0236,0.129,0.379,96.991,audio_features,25yA3k7cBNDqejRJUun4Qe,spotify:track:25yA3k7cBNDqejRJUun4Qe,https://api.spotify.com/v1/tracks/25yA3k7cBNDqejRJUun4Qe,https://api.spotify.com/v1/audio-analysis/25yA3k7cBNDqejRJUun4Qe,220206,4,Sajda Karaan,44
0.667,0.537,7,-8.408,1,0.0299,0.421,1.77e-06,0.318,0.743,140.052,audio_features,4bRyiA3wRWx3rnbCxNDete,spotify:track:4bRyiA3wRWx3rnbCxNDete,https://api.spotify.com/v1/tracks/4bRyiA3wRWx3rnbCxNDete,https://api.spotify.com/v1/audio-analysis/4bRyiA3wRWx3rnbCxNDete,134000,4,Beqaabu,37
0.325,0.378,10,-12.695,1,0.0436,0.856,0.000412,0.102,0.242,119.691,audio_features,0cUdmruT6kjxa5KpteSdwc,spotify:track:0cUdmruT6kjxa5KpteSdwc,https://api.spotify.com/v1/tracks/0cUdmruT6kjxa5KpteSdwc,https://api.spotify.com/v1/audio-analysis/0cUdmruT6kjxa5KpteSdwc,285657,4,Nahin Milta,64
0.457,0.276,4,-12.126,1,0.0591,0.71,9.12e-05,0.108,0.107,63.837,audio_features,1yLEjCfSSO1UXAxgXg48d5,spotify:track:1yLEjCfSSO1UXAxgXg48d5,https://api.spotify.com/v1/tracks/1yLEjCfSSO1UXAxgXg48d5,https://api.spotify.com/v1/audio-analysis/1yLEjCfSSO1UXAxgXg48d5,250500,4,Khata,46
0.571,0.395,2,-10.502,1,0.0372,0.601,0.000247,0.255,0.631,173.998,audio_features,5Z2GQ0eBKoatNYqbGayihP,spotify:track:5Z2GQ0eBKoatNYqbGayihP,https://api.spotify.com/v1/tracks/5Z2GQ0eBKoatNYqbGayihP,https://api.spotify.com/v1/audio-analysis/5Z2GQ0eBKoatNYqbGayihP,148967,4,Lamhey,61
